ctime,relname,pid,mode,granted
1416329744.15422,pg_locks,15829,AccessShareLock,t
1416329744.15422,pg_stat_activity,15830,AccessShareLock,t
1416329744.15422,pg_stat_all_indexes,15828,AccessShareLock,t
1416329744.15422,pg_stat_all_tables,15831,AccessShareLock,t
1416329744.15422,pg_stat_database,15827,AccessShareLock,t
1416329744.15422,pg_statio_all_indexes,15828,AccessShareLock,t
1416329744.15422,pg_statio_all_tables,15831,AccessShareLock,t
1416329804.15619,lineitem,18136,AccessShareLock,t
1416329804.15619,lineitem_l_orderkey_idx,18136,AccessShareLock,t
1416329804.15619,lineitem_l_orderkey_idx_l_returnflag,18136,AccessShareLock,t
1416329804.15619,lineitem_l_orderkey_idx_part1,18136,AccessShareLock,t
1416329804.15619,lineitem_l_orderkey_idx_part2,18136,AccessShareLock,t
1416329804.15619,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,18136,AccessShareLock,t
1416329804.15619,lineitem_l_partkey_l_quantity_l_shipmode_idx,18136,AccessShareLock,t
1416329804.15619,lineitem_l_shipdate_l_suppkey__idx,18136,AccessShareLock,t
1416329804.15619,nation,18136,AccessShareLock,t
1416329804.15619,orders,18136,AccessShareLock,t
1416329804.15619,orders_o_orderdate_o_orderkey_idx,18136,AccessShareLock,t
1416329804.15619,orders_o_orderkey_o_orderdate_idx,18136,AccessShareLock,t
1416329804.15619,part,18136,AccessShareLock,t
1416329804.15619,part_p_container_p_brand_p_partkey_idx,18136,AccessShareLock,t
1416329804.15619,part_p_name_idx,18136,AccessShareLock,t
1416329804.15619,part_p_size_idx,18136,AccessShareLock,t
1416329804.15619,part_p_type_p_partkey_idx,18136,AccessShareLock,t
1416329804.15619,partsupp,18136,AccessShareLock,t
1416329804.15619,partsupp_ps_suppkey_idx,18136,AccessShareLock,t
1416329804.15619,pg_locks,20038,AccessShareLock,t
1416329804.15619,pg_stat_activity,20039,AccessShareLock,t
1416329804.15619,pg_stat_all_indexes,20041,AccessShareLock,t
1416329804.15619,pg_stat_database,20042,AccessShareLock,t
1416329804.15619,pg_statio_all_indexes,20041,AccessShareLock,t
1416329804.15619,pk_lineitem,18136,AccessShareLock,t
1416329804.15619,pk_nation,18136,AccessShareLock,t
1416329804.15619,pk_orders,18136,AccessShareLock,t
1416329804.15619,pk_part,18136,AccessShareLock,t
1416329804.15619,pk_partsupp,18136,AccessShareLock,t
1416329804.15619,pk_supplier,18136,AccessShareLock,t
1416329804.15619,supplier,18136,AccessShareLock,t
1416329804.15619,supplier_s_nationkey_s_suppkey_idx,18136,AccessShareLock,t
1416329804.15619,supplier_s_suppkey_idx_like,18136,AccessShareLock,t
1416329864.15863,lineitem,18136,AccessShareLock,t
1416329864.15863,lineitem_l_orderkey_idx,18136,AccessShareLock,t
1416329864.15863,lineitem_l_orderkey_idx_l_returnflag,18136,AccessShareLock,t
1416329864.15863,lineitem_l_orderkey_idx_part1,18136,AccessShareLock,t
1416329864.15863,lineitem_l_orderkey_idx_part2,18136,AccessShareLock,t
1416329864.15863,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,18136,AccessShareLock,t
1416329864.15863,lineitem_l_partkey_l_quantity_l_shipmode_idx,18136,AccessShareLock,t
1416329864.15863,lineitem_l_shipdate_l_suppkey__idx,18136,AccessShareLock,t
1416329864.15863,nation,18136,AccessShareLock,t
1416329864.15863,orders,18136,AccessShareLock,t
1416329864.15863,orders_o_orderdate_o_orderkey_idx,18136,AccessShareLock,t
1416329864.15863,orders_o_orderkey_o_orderdate_idx,18136,AccessShareLock,t
1416329864.15863,part,18136,AccessShareLock,t
1416329864.15863,part_p_container_p_brand_p_partkey_idx,18136,AccessShareLock,t
1416329864.15863,part_p_name_idx,18136,AccessShareLock,t
1416329864.15863,part_p_size_idx,18136,AccessShareLock,t
1416329864.15863,part_p_type_p_partkey_idx,18136,AccessShareLock,t
1416329864.15863,partsupp,18136,AccessShareLock,t
1416329864.15863,partsupp_ps_suppkey_idx,18136,AccessShareLock,t
1416329864.15863,pg_locks,28595,AccessShareLock,t
1416329864.15863,pg_stat_all_indexes,28597,AccessShareLock,t
1416329864.15863,pg_stat_all_tables,28593,AccessShareLock,t
1416329864.15863,pg_stat_database,28596,AccessShareLock,t
1416329864.15863,pg_statio_all_indexes,28597,AccessShareLock,t
1416329864.15863,pg_statio_all_tables,28593,AccessShareLock,t
1416329864.15863,pk_lineitem,18136,AccessShareLock,t
1416329864.15863,pk_nation,18136,AccessShareLock,t
1416329864.15863,pk_orders,18136,AccessShareLock,t
1416329864.15863,pk_part,18136,AccessShareLock,t
1416329864.15863,pk_partsupp,18136,AccessShareLock,t
1416329864.15863,pk_supplier,18136,AccessShareLock,t
1416329864.15863,supplier,18136,AccessShareLock,t
1416329864.15863,supplier_s_nationkey_s_suppkey_idx,18136,AccessShareLock,t
1416329864.15863,supplier_s_suppkey_idx_like,18136,AccessShareLock,t
1416329924.16222,customer,29766,AccessShareLock,t
1416329924.16222,customer_c_mktsegment_c_custkey_idx,29766,AccessShareLock,t
1416329924.16222,customer_c_nationkey_c_custkey_idx,29766,AccessShareLock,t
1416329924.16222,customer_c_phone_idx,29766,AccessShareLock,t
1416329924.16222,customer_c_phone_idx_c_acctbal,29766,AccessShareLock,t
1416329924.16222,lineitem,29766,AccessShareLock,t
1416329924.16222,lineitem_l_orderkey_idx,29766,AccessShareLock,t
1416329924.16222,lineitem_l_orderkey_idx_l_returnflag,29766,AccessShareLock,t
1416329924.16222,lineitem_l_orderkey_idx_part1,29766,AccessShareLock,t
1416329924.16222,lineitem_l_orderkey_idx_part2,29766,AccessShareLock,t
1416329924.16222,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,29766,AccessShareLock,t
1416329924.16222,lineitem_l_partkey_l_quantity_l_shipmode_idx,29766,AccessShareLock,t
1416329924.16222,lineitem_l_shipdate_l_suppkey__idx,29766,AccessShareLock,t
1416329924.16222,orders,29766,AccessShareLock,t
1416329924.16222,orders_o_orderdate_o_orderkey_idx,29766,AccessShareLock,t
1416329924.16222,orders_o_orderkey_o_orderdate_idx,29766,AccessShareLock,t
1416329924.16222,pg_locks,29778,AccessShareLock,t
1416329924.16222,pg_stat_all_indexes,29777,AccessShareLock,t
1416329924.16222,pg_stat_all_tables,29776,AccessShareLock,t
1416329924.16222,pg_stat_database,29779,AccessShareLock,t
1416329924.16222,pg_statio_all_indexes,29777,AccessShareLock,t
1416329924.16222,pg_statio_all_tables,29776,AccessShareLock,t
1416329924.16222,pk_customer,29766,AccessShareLock,t
1416329924.16222,pk_lineitem,29766,AccessShareLock,t
1416329924.16222,pk_orders,29766,AccessShareLock,t
1416329984.16629,lineitem,29804,AccessShareLock,t
1416329984.16629,lineitem_l_orderkey_idx,29804,AccessShareLock,t
1416329984.16629,lineitem_l_orderkey_idx_l_returnflag,29804,AccessShareLock,t
1416329984.16629,lineitem_l_orderkey_idx_part1,29804,AccessShareLock,t
1416329984.16629,lineitem_l_orderkey_idx_part2,29804,AccessShareLock,t
