ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416329744.15435,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416329744.15435,pg_catalog,pg_db_role_setting,0,0,10948,0,0,0,0,0,0,0,0,0,28,10920,0,0,0,0
1416329744.15435,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_description,0,0,362,0,0,0,0,0,0,0,0,0,93,709,0,0,0,0
1416329744.15435,public,time_statistics,1,1,,,3,1,0,1,3,1,2,3,,,,,,
1416329744.15435,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_class,1418,317753,59971,54965,153,39,153,37,337,109,636,70949,512,125615,,,,
1416329744.15435,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,public,region,6,10,8,8,5,0,0,0,5,0,1,11,2,9,,,,
1416329744.15435,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_operator,0,0,17632,91334,0,0,0,0,0,0,476,63282,422,38257,,,,
1416329744.15435,pg_toast,pg_toast_12345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_attribute,264,1800,49035,111316,586,20,586,20,2514,421,1765,55604,417,102892,,,,
1416329744.15435,pg_catalog,pg_tablespace,0,0,1644,1644,0,0,0,0,0,0,50,1594,104,3192,,,,
1416329744.15435,pg_catalog,pg_statistic,0,0,13051,12531,148,322,151,296,464,77,1402,12082,154,27996,3054,12683,125,10992
1416329744.15435,pg_catalog,pg_aggregate,0,0,1226,1226,0,0,0,0,0,0,94,1132,213,1924,,,,
1416329744.15435,pg_catalog,pg_inherits,0,0,78,0,0,0,0,0,0,0,0,0,33,45,,,,
1416329744.15435,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_toast,pg_toast_2618,0,0,270,862,0,0,0,0,0,0,132,200,38,398,,,,
1416329744.15435,public,customer,10,9000000,28,28,1500000,0,0,0,1500000,0,68533,294885,10,114,,,,
1416329744.15435,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_toast,pg_toast_12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_database,476,1862,9129,9129,0,0,0,0,0,0,19,9586,127,14469,,,,
1416329744.15435,information_schema,sql_sizing_profiles,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416329744.15435,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_depend,0,0,3311,3564,607,0,607,0,6685,918,513,4337,758,8679,,,,
1416329744.15435,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,public,part,8,12000000,26,26,2000000,0,0,0,2000000,0,79007,327741,10,108,,,,
1416329744.15435,pg_toast,pg_toast_12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_amproc,48,96,10360,16359,0,0,0,0,0,0,63,10212,92,23164,,,,
1416329744.15435,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,public,nation,13,50,42,42,25,0,0,0,25,0,1,45,2,49,,,,
1416329744.15435,pg_catalog,pg_range,0,0,535,0,0,0,0,0,0,0,0,0,206,864,,,,
1416329744.15435,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_opclass,48,48,14256,159789,0,0,0,0,0,0,96,63244,211,17594,,,,
1416329744.15435,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416329744.15435,pg_catalog,pg_rewrite,0,0,608,491,39,0,39,0,111,9,305,568,128,910,132,200,76,796
1416329744.15435,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_seclabel,0,0,362,0,0,0,0,0,0,0,0,0,30,332,0,0,0,0
1416329744.15435,pg_toast,pg_toast_12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416329744.15435,public,orders,10,60000000,30,30,15000000,0,0,0,15000000,0,504554,1558810,8,118,,,,
1416329744.15435,pg_toast,pg_toast_12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_event_trigger,0,0,154,0,0,0,0,0,0,0,0,0,35,119,,,,
1416329744.15435,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416329744.15435,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416329744.15435,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,public,supplier,7,400000,42,42,100000,0,0,0,100000,0,2312,15690,6,108,,,,
1416329744.15435,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_ts_config,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416329744.15435,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416329744.15435,pg_catalog,pg_cast,0,0,77448,18466,0,0,0,0,0,0,96,18370,62,79616,,,,
1416329744.15435,pg_catalog,pg_amop,0,0,20821,30166,0,0,0,0,0,0,138,30028,331,44059,,,,
1416329744.15435,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
