BEGIN;
BEGIN
select
	s_name,
	s_address
from
	supplier,
	nation
where
	s_suppkey in (
		select
			ps_suppkey
		from
			partsupp
		where
			ps_partkey in (
				select
					p_partkey
				from
					part
				where
					p_name like 'cornflower%'
			)
			and ps_availqty > (
				select
					0.5 * sum(l_quantity)
				from
					lineitem
				where
					l_partkey = ps_partkey
					and l_suppkey = ps_suppkey
					and l_shipdate >= '1993-01-01'
					and l_shipdate < cast(date '1993-01-01' + interval '1 year' as date)
			)
	)
	and s_nationkey = n_nationkey
	and n_name = 'MOROCCO'
order by
	s_name;
          s_name           |                s_address                 
---------------------------+------------------------------------------
 Supplier#000000271        | U0BSsnILvbk7mL1cim,ZX70QIiTz
 Supplier#000000284        | 7NF0OkJazPIJ7l,LBSw3abv
 Supplier#000000353        | Bo,HYtujUMsMvE,
 Supplier#000000382        | wNasxwKglHa
 Supplier#000000391        | HBkwkigT2P9bU2wXBrPnQ
 Supplier#000000473        | x1skh3uebekXL4BIKGgIGDUfTk CDn5FIJGaq2
 Supplier#000000543        | P10rl2 o A0jtJQDcB
 Supplier#000000569        | jjFjVCjK91yy2B dj
 Supplier#000000583        | 9st8mjB5G7J
 Supplier#000000675        | pbDwRMZ6nNUpcFirCvv
 Supplier#000000820        | QoduMcALdP
 Supplier#000000831        | NkkeNeVsWdw8U SeVBnUX 2GB
 Supplier#000000832        | SwUNp9Yyt5pe 6i5EYiV3hHU9RWJnd3VzBjsbtvO
 Supplier#000000961        | jlfkD00x6r0M34ctcSTY3cABv4yWKcjvHV
 Supplier#000000998        | lgaoC,43IUbHf3Ar5odS8wQKp
 Supplier#000001060        | 0D46fGOyD3nAIccLgHmuW v1p0N
 Supplier#000001081        | TnYIax25gGgVkrbBg9gQPhyKynKLiMRy YQkZ
 Supplier#000001211        | g lldwVuium jP79qGZT6ztUjTuCZmZKrNlcHglK
 Supplier#000001243        | SvosmhflASO pHHbybL,VNT 5cyXZp1HNaxnW35
 Supplier#000001643        | yXTO,21uKjrpvOmX
 Supplier#000001701        | 9vBGAcWT7tM4ZQ2pyj0
 Supplier#000001790        | rVMubJsz50CI6wNNYL2dDE
 Supplier#000001819        | 4cK2R1q8R8tbBp,tG9UqgYJsmdsjKj8,
 Supplier#000001828        | mUsKWGSmdFwgQLp4Q
 Supplier#000001851        | NjxSzMQgc97zjqOtED31fVpC
 Supplier#000001858        | rmDP0y7kgY6H
 Supplier#000001912        | jBTlNhDe2hI Hfwi p2Vsz48cE
 Supplier#000002138        | gccGupUzewLfMPfrztLFAoZwstgAun
 Supplier#000002180        | nBhjih4KN3Rg7B0
 Supplier#000002244        | oQI S3tp0bPensl5vKob7J8ueFa34c3Mxr
 Supplier#000002286        | C6 Lohr2pUwX3cu9N3wMsTx1q
 Supplier#000002295        | kxrtG3x8BYVlu6E408azhv7WSOozG5s
 Supplier#000002365        | zXBLdYwy3ofxVs9XREb8Lg
 Supplier#000002437        | TKC61Nm9LMg7YDqOFS8U1E7j82gwWkS gimXhZ
 Supplier#000002456        | di5JVO5IIrl6as
 Supplier#000002505        | QgRYtv8XPssUkrih7Pc6Nau9fgHvh01rrp
 Supplier#000002570        | X3PL1AZMSUGm
 Supplier#000002605        | xbIrP5HDQnF2eg68Ipnd0DnvXwd7QhNK
 Supplier#000002688        |  4zQf8C1dSQj9yYgZQVhVUFOOm
 Supplier#000002768        | Z5XIwCs200u2A2aA
 Supplier#000002772        | fiBJLxZW7th1rnfiLATfh D2m,i8GdROIf
 Supplier#000002844        | hylGNK,m i9KSia0OTFxN6oE5LXqUP
 Supplier#000002890        | MA4ikT9mOlgSSZu17d0hdSGNc aFsivmV4 CIAS
 Supplier#000002923        | CYxD6MjRJYe
 Supplier#000003050        | do1y5Z5UnEoJdi1Fs9im143KSnehd IYe
 Supplier#000003160        | cscNqZ6YwOTBJfj1tvo
 Supplier#000003164        | R3AZwhqjRhH
 Supplier#000003226        | LU3K lPME2EQwpEkLzZF4Ezvi
 Supplier#000003458        | AIawyKf4tIjmY5HsGCMgcAZFmeqkoL
 Supplier#000003479        | OuQuffXBJFwrjPQCrqqVkj8jJA15Ex
 Supplier#000003501        | 4HyDpK,vIAqmn
 Supplier#000003531        | 7kfwtcLBlYSpTOPhwcx
 Supplier#000003593        | sKgUTcgnr5a7qSkjS9F
 Supplier#000003658        | hMMvNn8Z6SvV2B
 Supplier#000003660        | WkbM,vhzlbSS2y8rnnw LS4oKRT9C
 Supplier#000003692        | KH fnJjsJVeaZbVkjGLtEvpWpTU2 Y9sHR4
 Supplier#000003923        | ,2BXRxonGyY5B9
 Supplier#000004011        | OD8TJY5h ne3M4Q8W3
 Supplier#000004098        | qsYuM4iJpUVa99ihCd7vUt18vjwfUOs1DmYEq
 Supplier#000004153        | PnftHjIOKN6VUOD
