BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 36
	and p_type like '%COPPER'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'EUROPE'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+-----------------------------------------------------------------------------------------------------
   9994.66 | Supplier#000071807        | FRANCE                    |    271806 | Manufacturer#4            | ae0mc8V3kBT                              | 16-407-922-3032 |  final packages haggle against the ironic ideas. 
   9991.46 | Supplier#000019826        | FRANCE                    |    969807 | Manufacturer#3            | du sOTaQIjZpS                            | 16-871-575-7491 | ess accounts haggle fluffily regular foxes. regular dolphins cajole fluffily idle asy
    9991.1 | Supplier#000012699        | UNITED KINGDOM            |    412698 | Manufacturer#5            | QjhFCohICdZaFxR39 91UM1NRy               | 33-842-980-7642 | ular accounts sublate quickly stealthily final ideas. sly
    9991.1 | Supplier#000012699        | UNITED KINGDOM            |   1662666 | Manufacturer#1            | QjhFCohICdZaFxR39 91UM1NRy               | 33-842-980-7642 | ular accounts sublate quickly stealthily final ideas. sly
    9986.4 | Supplier#000082995        | RUSSIA                    |    957985 | Manufacturer#2            | CXiBNZ6DUBjgY                            | 32-510-919-3096 | nding instructions boost. unusual, regular asymptotes above the fluffily express e
   9980.25 | Supplier#000067392        | RUSSIA                    |     42391 | Manufacturer#5            | oEQvrLi316,0I7Z                          | 32-872-236-1034 | nal pinto beans cajole quickly. final excuses about the deposits 
   9980.25 | Supplier#000067392        | RUSSIA                    |    717377 | Manufacturer#4            | oEQvrLi316,0I7Z                          | 32-872-236-1034 | nal pinto beans cajole quickly. final excuses about the deposits 
   9972.22 | Supplier#000063539        | UNITED KINGDOM            |    638532 | Manufacturer#3            | hH22I9VOgOnS                             | 33-349-948-5173 | even, pending instructions among the furiously regular dependencies haggle agai
   9972.07 | Supplier#000087962        | ROMANIA                   |    187961 | Manufacturer#2            | UAnXeOOrnf0KW7jXcNn8sJx                  | 29-986-305-8993 |  express braids after the slyly final foxes x-ray furiously alongside of the ironic pains: carefull
   9968.96 | Supplier#000085431        | ROMANIA                   |    760423 | Manufacturer#1            | 1hhUdxO7AVH                              | 29-402-887-2528 |  boost furiously blithely quiet requests. ironic, ironic instructions haggle slowly. ironic, un
   9968.41 | Supplier#000065506        | GERMANY                   |    490493 | Manufacturer#4            | n0DHOvWOYbRr6glVB                        | 17-821-708-5316 | ans. final ideas behind the furiously final instructions wake about 
   9966.86 | Supplier#000051889        | GERMANY                   |   1326875 | Manufacturer#3            | qLZ0p Dmwg                               | 17-922-181-3577 | gular instructions among the even, unusual requests sleep furiou
   9966.67 | Supplier#000030306        | UNITED KINGDOM            |    155302 | Manufacturer#3            | y2Pslsn3B1KRWYKtcwMMcOzYZUel4ox5Rzp      | 33-758-232-4917 | lyly special packages around the
   9961.82 | Supplier#000082261        | FRANCE                    |    482260 | Manufacturer#2            | uFMabU,5TVf7d                            | 16-966-882-3062 | y ironic theodolites are fluffily slyly bold escapades. express
   9961.34 | Supplier#000016272        | UNITED KINGDOM            |    841247 | Manufacturer#4            | MgSqMFihB5voR65MTjO9Gsu                  | 33-964-689-9063 | sts along the blithely ironic instructions detect blithely final courts. 
   9959.48 | Supplier#000049419        | GERMANY                   |    424414 | Manufacturer#1            | ROk,1HFTMs 0hoLB                         | 17-357-273-3706 | ress deposits boost. pending, even foxes use carefully. packa
   9956.16 | Supplier#000018317        | ROMANIA                   |    218316 | Manufacturer#1            | En7XMRKeOxFcOAkfdY                       | 29-487-869-3993 | ctions. final packages sleep 
   9955.05 | Supplier#000008810        | UNITED KINGDOM            |    608809 | Manufacturer#5            | ,Ot93zDXOFSjWSKsKrT7XJ4YPCP,A            | 33-527-478-5988 | ily according to the carefully express pinto beans. unusual requests use quickly carefully s
   9954.71 | Supplier#000003147        | UNITED KINGDOM            |   1828092 | Manufacturer#4            | jIhW4pvcCF4K41rhP                        | 33-399-127-2845 | sleep fluffily after the furi
   9948.21 | Supplier#000068765        | RUSSIA                    |    168764 | Manufacturer#4            | Py9MhRBj12LKW3A,JSZGlUiub3ebP0VLhJ5v     | 32-244-152-1558 | arefully silent notornis sleep carefully above the final requests. regular accounts nag sly
   9945.78 | Supplier#000089047        | UNITED KINGDOM            |    564041 | Manufacturer#2            | rqoOqRo,fG2vifP6Ji,qKt5dzhz0m1P4GFVLDXl  | 33-294-204-9139 | l dependencies about the carefully ironic accounts are around the idle, unusual requests. pinto be
   9945.36 | Supplier#000036819        | ROMANIA                   |   1136818 | Manufacturer#5            | NJfzlpQ4TqMDtYWAjXM9kFSjqTs7ZnIwHmUvT    | 29-370-897-9499 | al accounts. carefully ruthless requests haggle blithely express depos
    9939.4 | Supplier#000052236        | ROMANIA                   |    452235 | Manufacturer#1            | SKP10Zd03vchjJdSW26VqsQH9t0Q6tNP6aHMd    | 29-621-285-5762 | ly regular packages. regular deposits x-ray furiously about the regular excuses. carefully ev
    9939.4 | Supplier#000028113        | RUSSIA                    |    678100 | Manufacturer#1            | HrnOoqKBep02Dvafwz9SHIzaJWlL             | 32-938-722-6528 | ideas. ruthlessly ironic accounts should are slyly special, regular pla
   9936.01 | Supplier#000064630        | FRANCE                    |    764629 | Manufacturer#1            | cW3kNfLGiN2n7w84pIHEpTd4sewgpnW          | 16-782-698-5265 | . furiously express ideas boost across the regular requests. furiously final ideas haggle fl
   9936.01 | Supplier#000064630        | FRANCE                    |   1639613 | Manufacturer#4            | cW3kNfLGiN2n7w84pIHEpTd4sewgpnW          | 16-782-698-5265 | . furiously express ideas boost across the regular requests. furiously final ideas haggle fl
   9934.88 | Supplier#000096830        | FRANCE                    |    246825 | Manufacturer#3            | Kr0JO9SLORE9w jyf0SmllIw6z4TwSWMM qbLG   | 16-418-502-3708 | theodolites sublate. quickly unusual theodolites according to the regular, ironic
   9933.55 | Supplier#000052419        | RUSSIA                    |   1627402 | Manufacturer#5            | zfFfL1gouwENiN9t                         | 32-747-900-4913 | e pinto beans. pinto beans sleep carefully regular
    9933.5 | Supplier#000066121        | GERMANY                   |   1641104 | Manufacturer#4            | tCt ,OKzt0KSqmiHRuFYJkEcvKTZSMGx z B     | 17-350-506-5790 | re slyly ironic, regular requests. even, regular request
      9933 | Supplier#000017768        | RUSSIA                    |   1567737 | Manufacturer#1            | ruIuOuCdT530R,HzE3ZMg6h                  | 32-480-385-3195 | . fluffily ironic ideas integrate deposits. slyly special pinto beans haggle slyly along the qui
   9931.65 | Supplier#000087957        | RUSSIA                    |    962947 | Manufacturer#5            | NGnaqR9EhpuPmeDdZEaiUEckHnfc7HWP         | 32-223-673-7656 | t courts wake slyly bold accounts. bold packag
   9929.12 | Supplier#000094144        | ROMANIA                   |   1069133 | Manufacturer#1            | EeDRnlrpZaJSj785r9O                      | 29-838-322-1471 |  regular instructions after the final, even asymptotes haggle slyly aro
   9925.04 | Supplier#000003400        | ROMANIA                   |   1903399 | Manufacturer#1            | IZSzKpRL1RNar39LvF                       | 29-295-531-2833 | unts along the ironic accounts must have to haggle carefully
   9924.62 | Supplier#000021178        | UNITED KINGDOM            |   1921177 | Manufacturer#5            | k7rdmaXpbvtv19HXfFBQXXXwW4  BaUDTbn      | 33-236-914-3641 | lithely express theodolites. carefully express platelets affix furiously. iron
   9924.13 | Supplier#000099209        | RUSSIA                    |    649196 | Manufacturer#4            | ItCIWEbEm8x6HoNcDyAMs6ADU1mYBf2V         | 32-529-141-5664 | furiously requests. fluffily final deposits x-ray quickly. final sauternes are according to the i
   9923.75 | Supplier#000010115        | FRANCE                    |    785107 | Manufacturer#1            | rLjG0fYchI                               | 16-900-191-4200 |  wake slyly. carefully even 
   9920.24 | Supplier#000051485        | GERMANY                   |   1951484 | Manufacturer#1            | ZrSnSNxfvsD8KBgRrZzHKm,wrv2DtPf3         | 17-317-540-3763 | -- slyly even escapades sleep carefully a
